92,48,91
52,78,95
35,63,79
67,60,86
53,32,58
58,46,40
41,43,41
63,91,45
72,48,49
31,68,79
95,72,65
78,76,34
83,36,87
107,49,106
32,58,89
88,86,31
85,64,45
30,109,56
83,30,93
78,98,93
103,71,72
38,44,89
101,37,40
106,37,58
91,105,64
93,95,107
62,65,102
40,94,44
100,55,72
85,46,87
50,95,81
32,80,85
53,89,96
54,83,43
37,100,37
86,50,103
46,51,57
39,106,41
52,74,87
36,52,91
35,67,104
60,87,33
49,77,53
102,99,77
79,78,94
96,104,75
62,97,62
87,64,74
88,76,87
66,44,103
109,55,85
58,45,61
83,66,81
37,83,104
87,81,33
107,42,86
75,62,30
99,40,46
75,98,88
56,46,92
45,72,109
82,107,52
73,89,60
106,89,85
104,71,36
90,67,43
79,63,70
41,72,100
35,82,50
85,99,100
99,32,34
63,106,67
78,73,100
105,43,99
33,39,107
92,98,49
76,52,86
99,34,67
70,45,87
90,61,94
64,58,76
84,82,85
45,35,84
98,102,69
55,52,96
33,100,109
41,78,52
63,55,57
102,84,30
37,108,94
99,99,39
81,34,51
53,96,45
42,71,53
38,100,40
85,79,59
59,67,48
88,52,84
105,42,58
83,57,53
43,54,62
45,49,81
93,67,35
73,52,79
63,107,94
94,38,30
39,46,89
87,96,40
51,108,102
45,39,74
30,37,107
74,100,83
52,50,36
93,53,89
40,106,82
93,52,61
90,56,46
81,53,79
49,53,57
77,36,107
83,96,39
76,37,51
94,78,75
76,81,72
66,102,50
36,74,81
65,54,43
89,44,61
55,101,107
104,79,65
108,91,41
93,58,66
79,71,51
69,107,55
58,92,82
74,58,69
31,65,108
100,82,42
59,74,40
47,54,73
76,46,102
70,78,42
96,96,67
31,45,49
30,75,104
35,94,59
72,84,87
100,47,61
37,35,82
31,47,103
89,63,40
62,41,52
60,45,97
94,105,36
98,73,59
48,51,67
61,35,99
106,92,81
64,73,94
45,40,101
52,84,46
83,60,55
79,76,42
79,85,83
55,92,107
87,106,63
67,36,87
57,69,47
85,98,88
65,85,62
86,51,95
46,59,44
31,83,78
103,48,88
99,88,103
49,96,80
36,94,95
79,53,84
52,58,43
94,79,93
80,48,36
98,57,108
89,83,41
73,95,76
103,49,85
101,97,105
41,94,80
86,80,44
78,46,73
35,53,45
109,52,41
57,105,90
89,104,47
79,99,81
90,84,38
32,65,97
75,62,46
73,102,48
31,50,106
78,76,35
91,87,58
95,104,51
79,50,72
73,103,57
36,99,71
54,101,47
32,52,63
103,38,72
31,82,34
105,33,108
68,82,86
84,77,69
51,69,76
34,45,39
103,104,100
39,61,107
109,84,42
55,37,91
74,36,50
54,81,91
108,96,59
103,108,92
47,31,68
39,89,83
96,91,41
85,75,53
86,107,53
73,86,98
83,36,98
37,39,51
86,109,34
34,71,75
87,87,72
68,82,49
46,93,105
59,82,104
66,85,72
61,101,52
46,44,35
73,70,65
39,96,39
90,76,106
33,85,95
61,96,109
54,58,35
55,97,96
77,72,96
95,44,106
70,79,56
78,76,34
46,35,105
103,61,56
80,64,97
94,75,55
47,34,87
44,64,106
95,50,97
94,30,107
57,41,47
49,61,79
55,55,81
33,101,31
32,31,88
109,94,62
83,59,60
90,77,46
108,109,44
106,101,97
66,66,89
34,40,50
101,40,91
32,57,52
36,32,56
40,92,103
66,92,31
99,96,46
32,105,96
41,94,62
83,106,70
106,98,95
89,42,56
80,64,37
60,67,60
50,93,75
99,40,35
64,88,69
36,69,105
51,36,70
31,56,81
96,34,44
30,86,107
49,45,49
94,78,67
87,72,61
54,95,37
38,42,36
53,107,93
56,63,69
48,43,87
94,87,108
108,33,51
95,85,79
93,64,78
52,69,87
109,41,45
93,58,58
31,77,30
59,70,78
107,87,108
96,60,42
63,38,30
80,89,35
48,60,33
71,87,45
44,44,101
30,56,76
107,61,74
38,44,79
38,64,83
98,79,95
56,50,32
53,96,48
74,74,51
96,30,78
65,66,62
109,55,36
48,53,30
86,35,84
54,78,100
86,81,44
98,61,50
80,65,97
40,43,92
107,86,68
95,60,69
44,100,51
43,83,108
31,78,92
97,34,100
47,73,55
109,31,45
101,67,75
75,35,32
40,105,63
33,78,75
90,58,33
102,70,74
52,70,99
64,89,61
86,78,92
45,91,93
33,72,93
34,107,86
83,63,62
87,45,61
103,105,63
88,107,108
77,59,109
84,41,94
36,47,88
93,60,88
107,107,44
107,61,71
72,90,73
30,103,63
78,97,104
66,100,88
64,46,33
55,40,79
72,47,85
95,66,88
39,49,31
63,38,61
94,107,58
30,91,68
90,56,89
101,103,78
65,33,90
67,57,100
75,79,72
92,52,100
41,104,69
34,95,79
89,56,72
36,41,43
36,89,47
92,39,50
46,69,93
59,48,52
30,92,48
92,51,76
57,40,103
36,30,81
49,85,60
34,34,109
45,90,42
53,94,97
48,79,83
95,81,63
74,57,39
38,77,94
94,103,60
97,100,52
74,55,48
56,55,36
84,43,30
97,101,81
79,96,59
36,96,51
100,99,48
58,109,43
108,92,68
37,37,40
56,64,98
76,82,33
50,54,104
104,100,88
79,68,107
65,32,106
92,42,63
98,74,31
40,50,52
63,107,47
60,101,106
65,44,88
47,87,101
47,83,107
40,89,93
87,56,108
56,103,47
92,105,81
48,47,63
67,109,79
43,108,90
80,82,94
33,82,48
98,40,104
32,108,64
106,42,48
95,105,59
38,48,49
43,106,90
100,43,71
78,52,45
101,69,80
89,47,42
35,109,90
67,74,101
52,53,85
107,105,56
47,97,108
57,97,108
36,96,100
35,69,49
86,89,96
38,30,87
109,93,35
77,72,30
91,74,90
48,48,75
106,92,39
96,99,33
84,69,88
58,104,80
53,61,44
70,87,70
99,67,63
36,42,57
51,49,99
72,102,55
68,80,90
65,73,35
66,80,33
78,108,96
103,41,63
107,31,77
50,107,53
102,61,85
96,89,100
36,60,55
97,100,104
98,64,33
109,96,50
63,33,94
58,59,43
55,92,33
71,69,55
31,108,55
48,106,93
51,65,80
93,46,66
78,102,90
71,83,43
31,41,36
92,30,74
65,106,65
51,56,60
103,64,41
34,79,63
106,56,50
52,107,45
102,97,44
52,48,36
30,106,74
97,88,58
37,50,107
61,96,60
72,102,90
100,80,109
69,98,60
74,108,85
79,37,70
39,56,75
107,97,92
52,86,34
67,34,92
60,98,108
60,48,41
60,55,76
30,102,50
98,74,107
74,74,66
93,87,58
41,99,84
70,36,47
30,83,46
94,58,32
93,47,60
86,52,104
54,79,58
53,30,86
75,67,99
109,62,76
33,85,71
52,34,73
46,83,71
108,95,52
56,84,99
30,73,39
47,96,30
85,92,50
32,86,87
73,96,38
41,44,91
61,58,69
78,100,66
74,92,53
48,109,78
82,94,32
74,57,36
77,88,87
108,53,48
90,54,87
88,91,93
51,93,108
106,96,79
78,56,59
99,39,71
33,35,49
37,94,56
102,89,39
59,75,66
53,72,91
64,83,36
86,81,106
64,89,79
107,30,80
72,109,68
89,30,103
96,58,47
48,42,86
56,69,48
44,38,59
93,80,93
38,75,78
77,105,108
109,97,63
51,80,106
41,88,35
76,41,60
36,102,94
57,95,40
97,94,47
48,63,106
98,70,40
54,108,89
104,56,94
105,84,69
72,86,71
71,45,104
45,63,103
33,48,77
91,33,81
78,30,40
105,37,55
97,48,93
103,45,31
77,38,45
49,109,64
36,95,72
80,60,44
67,60,56
45,45,33
74,94,55
64,71,97
54,73,55
88,39,103
65,101,50
93,86,80
50,31,93
40,36,83
47,62,30
89,67,47
50,58,109
48,50,45
99,30,86
80,49,38
93,52,45
67,48,105
93,39,45
61,71,92
82,31,57
74,104,57
58,60,99
45,97,30
103,46,101
58,61,66
85,35,38
87,73,33
63,84,40
63,69,82
107,49,43
43,50,90
58,65,38
93,41,82
78,82,77
106,102,59
34,57,109
103,43,39
109,71,86
54,65,96
67,87,34
96,39,47
50,84,108
91,109,73
91,33,44
98,93,89
108,90,78
93,79,106
83,109,82
77,61,85
94,49,79
83,66,33
109,51,97
81,85,30
104,90,34
67,99,71
46,68,81
31,88,84
37,67,71
31,94,90
