93,63,100
38,66,70
66,50,57
94,83,87
84,36,93
49,91,94
81,79,83
93,78,36
99,95,100
94,100,103
43,85,103
97,85,86
43,80,65
80,95,107
65,63,52
56,46,56
103,71,91
68,94,35
72,80,81
84,40,51
91,56,37
66,64,51
82,49,49
101,48,107
78,59,101
36,108,104
59,45,71
69,53,104
74,55,71
44,60,65
86,91,77
73,30,50
81,79,99
65,44,107
105,107,79
102,104,48
98,93,42
105,35,81
39,68,93
82,52,65
109,77,39
92,33,51
30,77,50
92,96,60
67,60,83
88,42,37
96,89,79
93,53,84
98,66,89
80,50,75
85,71,43
64,81,47
96,77,61
58,74,67
81,75,63
95,54,89
102,47,55
104,58,50
50,54,93
80,84,84
31,106,100
54,63,99
46,77,49
63,35,34
97,90,78
37,71,61
58,40,108
76,99,101
60,51,59
39,107,99
78,104,61
88,103,54
97,77,52
107,93,33
56,61,48
107,80,36
84,60,72
91,51,69
46,88,76
89,102,63
69,36,96
83,35,92
104,46,40
86,93,36
44,108,68
35,63,46
93,30,78
54,86,59
84,33,78
104,51,75
61,53,51
58,83,46
58,46,62
40,76,87
80,94,69
103,63,44
69,89,30
60,76,83
61,47,102
56,45,47
56,97,39
50,76,77
93,81,73
54,33,42
55,55,100
67,65,42
66,48,107
102,76,86
38,74,53
33,66,67
82,67,84
84,60,94
72,38,72
68,41,61
56,109,94
46,51,57
39,94,51
70,73,93
46,68,101
83,103,39
48,73,53
109,95,107
100,97,33
76,90,47
33,90,61
41,60,68
52,89,64
42,75,103
38,100,43
78,81,70
73,74,103
50,78,37
96,62,39
98,76,71
45,89,42
70,103,85
103,98,31
106,35,103
99,91,42
37,109,43
81,108,53
34,64,54
101,66,47
37,45,91
84,64,88
76,44,104
94,42,103
47,92,38
105,107,81
90,78,71
91,36,78
76,49,55
66,94,66
94,86,41
30,34,79
30,83,78
78,72,59
81,69,36
35,83,106
32,95,92
106,99,92
81,80,78
39,32,38
33,93,31
58,97,34
32,69,57
85,88,105
62,84,80
105,104,108
42,77,77
84,72,101
64,42,58
94,90,78
55,83,56
94,78,38
54,65,77
31,105,88
65,36,51
50,79,74
35,47,67
90,75,71
55,56,70
108,39,96
73,77,50
50,58,93
67,32,78
68,81,101
39,51,35
40,30,61
88,64,45
68,70,43
33,34,65
42,46,106
95,63,99
94,106,90
31,50,86
32,83,49
35,30,74
62,100,92
72,78,49
101,95,52
91,53,87
92,62,100
46,92,44
67,62,104
71,68,79
102,62,63
61,97,76
50,59,33
62,73,103
75,52,63
96,101,89
51,38,45
38,30,81
42,52,51
100,51,33
104,35,95
100,85,51
45,84,107
97,37,55
86,53,94
39,38,104
65,41,91
100,61,80
31,92,45
48,88,76
87,79,93
82,103,81
89,92,91
35,78,100
96,39,77
58,93,98
67,64,30
67,37,92
36,54,31
57,75,71
89,79,44
90,60,100
36,58,36
99,53,33
86,76,43
104,83,44
98,47,45
31,70,31
74,99,42
78,87,79
109,51,47
51,106,106
108,82,80
42,93,45
82,101,41
66,62,80
34,69,51
101,109,93
47,53,66
67,87,97
47,102,60
58,98,35
106,55,54
67,81,40
109,52,57
57,95,93
34,73,50
44,42,59
107,83,83
60,68,99
100,103,62
103,78,37
41,68,34
89,97,95
65,59,59
80,36,83
81,53,45
57,58,90
94,106,78
104,105,93
56,43,55
87,61,41
61,44,44
32,43,55
102,78,71
92,64,39
58,44,103
35,73,89
67,38,87
42,31,100
40,49,56
100,57,42
83,68,47
103,84,46
30,107,45
73,59,35
36,83,67
108,88,78
93,80,53
40,93,67
85,96,74
77,74,53
67,57,73
81,78,62
57,38,49
75,61,88
101,88,78
107,103,58
109,30,96
72,71,105
72,76,105
98,102,108
70,38,107
58,71,87
97,56,98
97,30,80
63,65,61
99,55,56
62,96,61
44,44,55
81,31,80
31,67,69
52,53,53
96,107,53
100,78,79
78,40,70
59,34,74
46,43,91
38,32,80
52,33,95
72,38,92
85,61,98
106,78,108
47,78,106
58,84,57
94,50,40
35,45,82
88,87,70
103,73,52
30,85,79
80,79,108
61,96,64
71,30,86
55,54,67
43,44,63
109,93,48
97,94,58
95,57,43
109,65,73
37,72,55
85,89,51
36,95,36
52,42,70
74,80,87
91,57,81
79,68,42
41,76,52
72,85,82
42,36,85
56,57,71
43,53,73
73,98,55
75,83,81
90,99,64
80,86,81
57,106,90
80,97,84
40,83,45
61,49,60
105,102,66
31,71,68
31,39,57
36,95,103
97,62,88
36,54,77
45,65,58
62,69,107
59,103,94
54,87,74
49,39,67
58,88,36
92,60,77
88,31,98
69,76,39
36,45,34
102,32,51
36,102,52
72,45,95
105,37,85
44,51,60
99,41,70
64,46,32
75,56,85
100,35,48
96,45,91
80,54,54
80,48,96
83,37,60
62,71,35
69,88,53
49,73,88
85,84,68
86,41,104
39,68,48
48,56,76
75,90,105
54,95,86
93,78,58
57,104,86
105,45,87
56,73,107
33,30,61
76,60,37
32,76,98
95,91,48
69,104,89
42,65,108
72,42,97
71,67,39
37,93,30
94,82,59
66,106,74
109,74,69
62,82,44
94,34,77
108,44,32
77,94,50
47,31,43
67,52,98
37,55,106
107,46,79
79,106,86
86,47,77
68,88,84
68,87,71
78,53,61
44,32,81
99,91,43
86,94,106
47,38,106
83,63,40
81,55,84
30,78,54
53,55,98
77,86,85
39,31,46
81,68,103
109,78,96
76,94,75
74,102,89
45,72,64
108,77,62
63,75,93
50,98,86
97,62,43
42,76,38
61,90,72
90,101,80
58,93,46
78,53,71
80,58,62
56,88,90
80,95,62
108,33,90
67,105,36
62,90,42
65,74,73
59,82,39
79,48,95
82,104,86
76,93,63
43,97,66
51,64,90
42,61,45
80,62,33
70,41,75
35,93,91
43,76,72
103,34,77
85,35,54
99,43,88
67,60,99
78,62,73
54,84,56
52,56,100
85,35,86
86,109,30
108,100,51
30,42,31
69,54,40
32,99,71
71,49,35
94,58,61
51,49,53
52,65,106
52,68,72
82,64,37
108,98,78
67,72,70
72,98,102
35,79,77
79,59,65
31,83,46
88,38,59
51,36,68
108,72,58
56,63,102
108,77,32
72,107,49
52,45,106
56,78,60
101,66,35
40,34,74
44,84,102
33,92,88
107,75,83
37,49,56
98,102,67
85,64,103
43,52,45
58,88,41
37,40,95
103,38,101
80,43,54
103,43,70
31,72,35
65,76,42
33,44,105
58,76,71
85,40,71
85,107,54
107,30,34
95,55,68
34,75,101
40,56,64
48,93,60
42,67,77
48,62,34
44,59,75
31,74,103
35,38,92
88,89,106
77,79,74
68,97,93
49,57,74
60,70,75
47,58,55
99,41,87
42,77,64
50,97,84
38,62,79
48,66,91
42,109,31
50,65,31
54,49,96
34,74,104
98,86,66
67,38,43
92,89,69
89,64,36
67,68,67
66,36,46
77,75,65
93,45,84
75,78,107
84,79,74
46,85,91
57,47,61
48,84,46
61,56,63
84,42,106
86,105,58
107,103,86
65,103,49
109,61,49
92,56,30
39,89,64
59,74,106
31,49,61
37,71,109
75,70,84
91,109,51
48,63,44
67,38,101
52,49,89
101,74,30
69,105,48
69,70,49
87,83,40
87,100,103
47,79,69
38,73,49
53,50,48
106,94,107
84,79,31
102,88,51
79,62,91
91,65,88
90,49,105
92,84,86
109,32,95
76,79,103
89,98,90
59,33,48
106,86,39
86,81,71
81,65,56
35,32,94
51,42,67
49,72,107
58,72,33
43,45,91
96,82,93
55,67,86
43,60,40
108,73,36
66,60,62
37,108,69
30,56,109
97,40,74
45,90,66
35,88,109
66,102,97
94,94,104
72,108,55
53,47,54
65,31,105
94,86,72
52,45,91
34,72,87
67,84,48
80,35,80
89,32,39
83,73,51
83,109,50
100,91,82
39,59,70
64,78,100
97,49,87
66,81,51
44,83,91
55,41,54
55,103,45
107,34,107
49,90,35
78,41,86
49,76,105
83,66,95
74,38,55
90,61,76
102,69,80
46,40,90
46,51,37
48,43,38
76,70,65
58,40,34
84,75,63
91,93,86
44,51,85
108,48,105
96,68,84
46,92,31
82,71,74
95,101,98
44,106,62
92,32,75
89,66,108
58,79,71
42,93,60
54,102,79
100,88,86
96,34,55
57,94,49
36,99,34
31,38,72
94,47,53
38,37,77
38,73,59
103,103,57
63,106,94
38,86,59
109,87,43
40,40,47
67,62,106
81,53,91
69,54,42
70,40,45
81,46,70
82,103,49
37,97,101
79,100,44
74,45,81
108,42,62
57,101,71
63,97,78
63,97,101
95,102,61
47,106,102
83,58,63
101,84,71
75,54,49
96,97,33
99,43,93
103,76,34
52,97,77
64,79,41
90,62,58
91,43,48
104,109,68
57,41,45
88,38,95
74,73,41
109,101,51
85,33,57
42,90,99
105,64,65
46,73,76
58,48,97
56,99,77
61,105,77
104,39,53
90,100,73
31,57,55
30,38,53
64,57,80
90,59,104
49,90,99
106,48,47
56,30,76
50,97,30
106,76,67
44,35,74
82,108,60
38,72,98
53,68,68
61,102,106
84,85,102
52,86,33
79,87,43
92,31,52
93,72,80
63,51,67
106,80,34
58,54,73
87,43,54
106,82,95
84,34,85
56,73,71
78,72,79
72,80,34
57,64,41
36,49,45
79,53,98
66,44,43
103,106,92
33,83,47
101,87,99
106,71,106
49,91,99
102,42,90
96,41,34
31,92,73
86,32,48
89,35,41
103,88,101
81,65,58
83,42,51
108,105,105
97,50,69
71,78,99
86,103,51
39,82,73
47,47,40
62,94,103
69,77,108
72,106,70
108,32,61
68,52,70
79,56,107
88,63,84
39,55,77
85,80,38
65,54,57
95,61,48
80,87,80
102,67,83
93,96,69
91,91,70
97,77,94
47,95,37
